"freqMin","freqMax","start","end","quality","comment","file"
23.5,115.7,"2023-01-12T00:00:00Z","2023-01-12T23:58:25Z","1","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230112.nc"
24.4,105.3,"2023-01-13T00:01:35Z","2023-01-14T00:00:00Z","1","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230113.nc"
26.3,99.4,"2023-01-14T00:00:00Z","2023-01-15T00:00:00Z","1","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230114.nc"
24.4,97.6,"2023-01-15T00:03:02Z","2023-01-16T00:00:00Z","1","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230115.nc"
22.2,95.7,"2023-01-16T00:03:02Z","2023-01-17T00:00:00Z","1","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230116.nc"
21,97.6,"2023-01-17T00:03:02Z","2023-01-18T00:00:00Z","1","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230117.nc"
175.7,1046.8,"2023-01-17T04:15:44Z","2023-01-17T07:40:30Z","1","Humpback whale","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230117.nc"
12585,23961,"2023-01-17T16:34:56Z","2023-01-17T19:08:52Z","2","Dolphin","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230117.nc"
25.8,120.2,"2023-01-18T00:01:35Z","2023-01-19T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230118.nc"
28.4,95.7,"2023-01-19T00:00:00Z","2023-01-19T11:48:22Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230119.nc"
27.9,105.3,"2023-01-20T02:52:50Z","2023-01-21T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230120.nc"
26.3,95.7,"2023-01-21T00:01:34Z","2023-01-21T04:15:55Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230121.nc"
80.7,970.2,"2023-01-21T19:26:21Z","2023-01-22T00:00:00Z","2","Humpback whale","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230121.nc"
77.7,2323.3,"2023-01-22T00:00:00Z","2023-01-22T02:12:17Z","2","Humpback whale","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230122.nc"
115.7,899.3,"2023-01-22T02:50:03Z","2023-01-22T11:34:19Z","2","Humpback whale","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230122.nc"
30.6,95.7,"2023-01-22T12:32:24Z","2023-01-23T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230122.nc"
28.4,97.6,"2023-01-23T00:04:29Z","2023-01-24T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230123.nc"
10213.3,23961,"2023-01-23T01:47:36Z","2023-01-23T03:46:41Z","2","Dolphin","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230123.nc"
10608.6,23545.9,"2023-01-23T00:00:00Z","2023-01-23T01:02:35Z","2","Dolphin","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230123.nc"
30.6,90.4,"2023-01-24T00:01:35Z","2023-01-24T07:36:08Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230124.nc"
26.3,90.4,"2023-01-25T21:57:55Z","2023-01-26T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230125.nc"
27.9,93.9,"2023-01-26T00:17:33Z","2023-01-27T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230126.nc"
29.5,93.9,"2023-01-27T00:01:35Z","2023-01-27T23:55:29Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230127.nc"
30.1,95.7,"2023-01-28T00:01:34Z","2023-01-28T05:48:24Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230128.nc"
31.8,99.4,"2023-01-30T11:54:39Z","2023-01-31T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230130.nc"
172.4,689.4,"2023-01-30T02:03:34Z","2023-01-30T03:32:10Z","2","Humpback whale","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230130.nc"
28.4,95.7,"2023-01-31T00:00:08Z","2023-02-01T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230131.nc"
28.4,95.7,"2023-02-01T00:00:00Z","2023-02-02T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230201.nc"
28.4,92.2,"2023-02-02T00:01:34Z","2023-02-03T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230202.nc"
29,90.4,"2023-02-03T00:00:00Z","2023-02-03T10:34:46Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230203.nc"
26.3,88.7,"2023-02-03T14:35:51Z","2023-02-04T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230203.nc"
27.9,90.4,"2023-02-04T00:00:00Z","2023-02-04T11:48:14Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230204.nc"
30.6,95.7,"2023-02-05T03:51:02Z","2023-02-05T22:53:58Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230205.nc"
30.6,93.9,"2023-02-06T07:25:41Z","2023-02-06T23:49:41Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230206.nc"
27.9,95.7,"2023-02-07T05:38:30Z","2023-02-08T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230207.nc"
28.4,92.2,"2023-02-09T00:00:00Z","2023-02-10T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230209.nc"
30.6,90.4,"2023-02-10T04:36:09Z","2023-02-11T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230210.nc"
27.9,95.7,"2023-02-11T00:00:08Z","2023-02-11T09:42:29Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230211.nc"
28.4,95.7,"2023-02-12T19:04:40Z","2023-02-13T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230212.nc"
30.1,92.2,"2023-02-13T00:00:08Z","2023-02-14T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230213.nc"
29,99.4,"2023-02-14T00:03:02Z","2023-02-14T09:25:04Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230214.nc"
30.6,93.9,"2023-02-15T18:53:36Z","2023-02-16T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230215.nc"
28.4,105.3,"2023-02-16T00:03:02Z","2023-02-16T16:23:19Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230216.nc"
29,103.3,"2023-02-17T08:11:00Z","2023-02-17T23:54:58Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230217.nc"
30.6,97.6,"2023-02-18T00:01:35Z","2023-02-18T17:14:09Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230218.nc"
28.4,107.3,"2023-02-20T05:15:16Z","2023-02-21T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230220.nc"
30.6,90.4,"2023-02-21T00:07:23Z","2023-02-21T07:50:21Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230221.nc"
30.6,107.3,"2023-02-21T13:16:54Z","2023-02-22T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230221.nc"
30.6,113.6,"2023-02-22T00:00:00Z","2023-02-23T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230222.nc"
5059.8,18050.8,"2023-02-22T07:01:17Z","2023-02-22T11:09:37Z","2","Dolphin","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230222.nc"
28.4,111.4,"2023-02-23T02:35:31Z","2023-02-23T23:58:33Z","2","Dolphin","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230223.nc"
33.1,97.6,"2023-02-25T05:15:16Z","2023-02-25T13:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230225.nc"
29,99.4,"2023-02-24T00:01:35Z","2023-02-25T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230224.nc"
30.6,111.4,"2023-02-26T09:39:37Z","2023-02-26T23:50:48Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230226.nc"
29.5,99.4,"2023-02-27T00:00:00Z","2023-02-27T05:34:09Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230227.nc"
27.3,113.6,"2023-02-28T03:37:58Z","2023-02-28T23:57:06Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230228.nc"
28.4,101.3,"2023-03-01T00:01:35Z","2023-03-02T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230301.nc"
25.3,103.3,"2023-03-02T00:01:35Z","2023-03-03T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230302.nc"
27.9,95.7,"2023-03-03T00:00:00Z","2023-03-03T17:38:50Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230303.nc"
25.8,101.3,"2023-03-04T00:49:30Z","2023-03-04T20:04:04Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230304.nc"
29.5,97.6,"2023-03-05T11:34:19Z","2023-03-05T22:17:40Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230305.nc"
30.6,103.3,"2023-03-06T00:00:00Z","2023-03-06T07:06:49Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230306.nc"
27.9,109.3,"2023-03-06T14:10:36Z","2023-03-06T20:07:37Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230306.nc"
28.4,60.7,"2023-03-07T13:14:57Z","2023-03-08T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230307.nc"
26.8,97.6,"2023-03-08T02:44:14Z","2023-03-08T22:27:50Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230308.nc"
28.4,88.7,"2023-03-09T01:49:03Z","2023-03-09T21:09:25Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230309.nc"
26.8,99.4,"2023-03-10T01:11:17Z","2023-03-11T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230310.nc"
27.3,103.3,"2023-03-11T00:05:56Z","2023-03-12T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230311.nc"
28.4,90.4,"2023-03-12T00:00:08Z","2023-03-13T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230312.nc"
28.4,93.9,"2023-03-13T00:00:00Z","2023-03-14T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230313.nc"
29,97.6,"2023-03-14T00:01:35Z","2023-03-15T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230314.nc"
28.4,92.2,"2023-03-15T00:00:00Z","2023-03-15T04:15:44Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230315.nc"
29,93.9,"2023-03-15T07:20:10Z","2023-03-15T16:42:12Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230315.nc"
29.5,92.2,"2023-03-17T11:26:36Z","2023-03-18T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230317.nc"
30.6,92.2,"2023-03-18T00:00:00Z","2023-03-18T15:19:25Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230318.nc"
30.1,103.3,"2023-03-18T20:44:43Z","2023-03-19T00:00:00Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230318.nc"
27.3,105.3,"2023-03-19T00:00:00Z","2023-03-19T13:59:32Z","2","Fish chorus","//nefscdata/PassiveAcoustics/DETECTOR_OUTPUT/PYTHON_SOUNDSCAPE_PYPAM/Raw/NEFSC_DE/NEFSC_DE_202301_DB01/NC/NEFSC_DE_202301_DB01_20230319.nc"
